schedule_season,score_home,score_away,over_under_line,total_score,cover
2017,16.0,20.0,44.0,36.0,under
2017,10.0,16.0,46.0,26.0,under
2017,26.0,20.0,53.5,46.0,under
2017,35.0,17.0,47.5,52.0,over
2017,27.0,35.0,40.0,62.0,over
2017,21.0,14.0,43.5,35.0,under
2017,31.0,3.0,44.0,34.0,under
2017,31.0,28.0,41.5,59.0,over
2017,13.0,24.0,43.0,37.0,under
2017,23.0,16.0,38.0,39.0,over
2017,38.0,14.0,47.0,52.0,over
2017,16.0,32.0,44.5,48.0,over
2017,9.0,14.0,47.0,23.0,under
2017,44.0,20.0,43.5,64.0,over
2017,3.0,23.0,48.0,26.0,under
2017,14.0,15.0,41.0,29.0,under
2017,26.0,20.0,45.0,46.0,over
2017,30.0,10.0,41.0,40.0,under
2017,19.0,10.0,43.5,29.0,under
2017,35.0,9.0,39.5,44.0,over
2017,31.0,21.0,48.0,52.0,over
2017,38.0,31.0,43.5,69.0,over
2017,24.0,17.0,41.5,41.0,under
2017,24.0,10.0,47.5,34.0,under
2017,24.0,13.0,43.0,37.0,under
2017,20.0,23.0,43.5,43.0,under
2017,20.0,17.0,51.5,37.0,under
2017,12.0,7.0,42.0,19.0,under
2017,13.0,7.0,36.5,20.0,under
2017,31.0,24.0,40.5,55.0,over
2017,7.0,33.0,40.5,40.0,under
2017,21.0,27.0,38.5,48.0,over
2017,23.0,0.0,40.5,23.0,under
2017,16.0,26.0,45.5,42.0,under
2017,30.0,24.0,40.0,54.0,over
2017,26.0,15.0,48.5,41.0,under
2017,30.0,13.0,46.5,43.0,under
2017,35.0,43.0,47.5,78.0,over
2017,10.0,30.0,42.0,40.0,under
2017,39.0,38.0,43.0,77.0,over
2017,21.0,24.0,47.5,45.0,under
2017,27.0,20.0,48.0,47.0,under
2017,13.0,25.0,40.5,38.0,under
2017,20.0,10.0,43.5,30.0,under
2017,30.0,13.0,47.0,43.0,under
2017,24.0,16.0,39.5,40.0,over
2017,31.0,24.0,46.5,55.0,over
2017,10.0,27.0,42.0,37.0,under
2017,45.0,7.0,39.0,52.0,over
2017,34.0,7.0,42.5,41.0,under
2017,31.0,19.0,47.0,50.0,over
2017,29.0,34.0,40.0,63.0,over
2017,17.0,20.0,46.0,37.0,under
2017,24.0,27.0,52.5,51.0,under
2017,25.0,23.0,44.5,48.0,over
2017,7.0,42.0,47.5,49.0,over
2017,20.0,15.0,40.0,35.0,under
2017,21.0,24.0,49.5,45.0,under
2017,23.0,16.0,41.0,39.0,under
2017,0.0,16.0,41.0,16.0,under
2017,23.0,0.0,39.0,23.0,under
2017,22.0,19.0,46.5,41.0,under
2017,20.0,3.0,37.0,23.0,under
2017,26.0,17.0,43.5,43.0,under
2017,12.0,21.0,47.0,33.0,under
2017,29.0,13.0,43.5,42.0,under
2017,37.0,16.0,47.5,53.0,over
2017,23.0,13.0,52.0,36.0,under
2017,7.0,14.0,42.5,21.0,under
2017,44.0,33.0,43.0,77.0,over
2017,23.0,27.0,46.0,50.0,over
2017,27.0,11.0,39.5,38.0,under
2017,6.0,34.0,45.5,40.0,under
2017,19.0,10.0,46.0,29.0,under
2017,22.0,10.0,44.5,32.0,under
2017,27.0,31.0,40.0,58.0,over
2017,24.0,27.0,37.5,51.0,over
2017,35.0,11.0,44.5,46.0,over
2017,22.0,13.0,41.5,35.0,under
2017,30.0,10.0,43.0,40.0,under
2017,13.0,34.0,44.5,47.0,over
2017,16.0,22.0,41.5,38.0,under
2017,23.0,10.0,38.5,33.0,under
2017,26.0,6.0,43.5,32.0,under
2017,18.0,10.0,41.0,28.0,under
2017,0.0,6.0,41.0,6.0,under
2017,28.0,24.0,38.5,52.0,over
2017,24.0,26.0,38.0,50.0,over
2017,31.0,24.0,49.0,55.0,over
2017,15.0,10.0,40.0,25.0,under
2017,21.0,22.0,44.0,43.0,under
2017,13.0,26.0,48.0,39.0,under
2017,10.0,3.0,39.5,13.0,under
2017,31.0,26.0,47.5,57.0,over
2017,35.0,14.0,48.5,49.0,over
2017,15.0,10.0,40.0,25.0,under
2017,29.0,24.0,46.5,53.0,over
2017,42.0,45.0,40.5,87.0,over
2017,24.0,20.0,46.0,44.0,under
2017,38.0,7.0,39.0,45.0,over
2017,33.0,41.0,48.5,74.0,over
2018,18.0,12.0,44.5,30.0,under
2018,6.0,24.0,43.5,30.0,under
2018,47.0,3.0,39.0,50.0,over
2018,16.0,8.0,42.5,24.0,under
2018,21.0,21.0,41.0,42.0,over
2018,27.0,24.0,42.5,51.0,over
2018,24.0,23.0,45.0,47.0,over
2018,23.0,34.0,47.5,57.0,over
2018,28.0,38.0,48.0,66.0,over
2018,27.0,20.0,43.5,47.0,over
2018,24.0,16.0,46.5,40.0,under
2018,27.0,20.0,49.5,47.0,under
2018,40.0,48.0,50.0,88.0,over
2018,15.0,20.0,43.0,35.0,under
2018,17.0,48.0,44.0,65.0,over
2018,13.0,33.0,47.5,46.0,under
2018,34.0,23.0,43.0,57.0,over
2018,31.0,24.0,44.0,55.0,over
2018,20.0,31.0,41.5,51.0,over
2018,20.0,13.0,42.0,33.0,under
2018,20.0,19.0,44.0,39.0,under
2018,29.0,29.0,45.0,58.0,over
2018,31.0,20.0,44.5,51.0,over
2018,34.0,0.0,43.5,34.0,under
2018,21.0,18.0,51.0,39.0,under
2018,12.0,20.0,43.0,32.0,under
2018,37.0,42.0,52.0,79.0,over
2018,30.0,27.0,48.5,57.0,over
2018,27.0,21.0,46.5,48.0,over
2018,20.0,17.0,41.0,37.0,under
2018,9.0,21.0,48.0,30.0,under
2018,24.0,17.0,42.5,41.0,under
2018,21.0,17.0,41.0,38.0,under
2018,14.0,16.0,39.0,30.0,under
2018,37.0,43.0,54.0,80.0,over
2018,27.0,14.0,46.0,41.0,under
2018,31.0,21.0,44.0,52.0,over
2018,26.0,10.0,55.0,36.0,under
2018,22.0,27.0,44.0,49.0,over
2018,6.0,9.0,39.0,15.0,under
2018,38.0,27.0,53.0,65.0,over
2018,35.0,23.0,49.0,58.0,over
2018,28.0,20.0,46.0,48.0,over
2018,6.0,27.0,41.0,33.0,under
2018,20.0,16.0,45.5,36.0,under
2018,24.0,13.0,40.0,37.0,under
2018,31.0,17.0,45.5,48.0,over
2018,27.0,30.0,55.0,57.0,over
2018,38.0,31.0,48.5,69.0,over
2018,17.0,20.0,40.0,37.0,under
2018,36.0,37.0,52.5,73.0,over
2018,48.0,10.0,46.0,58.0,over
2018,26.0,24.0,43.5,50.0,over
2018,22.0,0.0,43.5,22.0,under
2018,34.0,37.0,48.0,71.0,over
2018,31.0,12.0,40.5,43.0,over
2018,29.0,27.0,46.0,56.0,over
2018,38.0,7.0,50.5,45.0,under
2018,18.0,33.0,51.5,51.0,under
2018,45.0,42.0,44.5,87.0,over
2018,14.0,26.0,51.0,40.0,under
2018,26.0,23.0,41.5,49.0,over
2018,23.0,27.0,53.5,50.0,under
2018,38.0,24.0,49.5,62.0,over
2018,13.0,12.0,38.5,25.0,under
2018,33.0,31.0,43.5,64.0,over
2018,27.0,17.0,47.5,44.0,under
2018,12.0,9.0,44.5,21.0,under
2018,31.0,23.0,50.0,54.0,over
2018,19.0,16.0,45.5,35.0,under
2018,30.0,14.0,48.0,44.0,under
2018,26.0,10.0,52.0,36.0,under
2018,34.0,16.0,43.0,50.0,over
2018,21.0,23.0,48.0,44.0,under
2018,41.0,17.0,57.0,58.0,over
2018,18.0,28.0,40.5,46.0,over
2018,31.0,33.0,50.5,64.0,over
2018,43.0,19.0,51.5,62.0,over
2018,13.0,34.0,45.0,47.0,over
2018,34.0,29.0,57.0,63.0,over
2018,21.0,28.0,49.5,49.0,under
2018,14.0,38.0,47.0,52.0,over
2018,40.0,7.0,39.0,47.0,over
2018,20.0,23.0,50.0,43.0,under
2018,20.0,13.0,40.5,33.0,under
2018,31.0,28.0,40.5,59.0,over
2018,27.0,17.0,43.5,44.0,over
2018,43.0,40.0,59.5,83.0,over
2018,42.0,34.0,47.5,76.0,over
2018,3.0,27.0,48.0,30.0,under
2018,0.0,21.0,43.5,21.0,under
2018,23.0,17.0,44.5,40.0,under
2018,33.0,30.0,46.5,63.0,over
2018,10.0,45.0,42.5,55.0,over
2018,23.0,24.0,49.0,47.0,under
2018,31.0,38.0,48.5,69.0,over
2018,37.0,5.0,43.5,42.0,under
2018,7.0,20.0,42.5,27.0,under
2018,45.0,10.0,56.0,55.0,under
2018,20.0,19.0,46.0,39.0,under
2018,21.0,32.0,47.0,53.0,over
2018,17.0,37.0,45.0,54.0,over
2018,17.0,21.0,45.0,38.0,under
2018,10.0,39.0,52.0,49.0,under
2018,26.0,23.0,52.5,49.0,under
2018,20.0,17.0,40.5,37.0,under
2018,23.0,20.0,53.0,43.0,under
2018,42.0,23.0,45.0,65.0,over
2018,18.0,15.0,40.0,33.0,under
2018,36.0,21.0,44.0,57.0,over
2018,24.0,10.0,42.5,34.0,under
2018,37.0,34.0,55.0,71.0,over
2018,14.0,28.0,48.0,42.0,under
2018,18.0,24.0,44.0,42.0,under
2018,30.0,23.0,53.0,53.0,push
2018,29.0,27.0,57.0,56.0,under
2018,20.0,30.0,53.5,50.0,under
2018,13.0,20.0,44.0,33.0,under
2018,28.0,42.0,51.0,70.0,over
2018,33.0,18.0,47.5,51.0,over
2018,6.0,25.0,44.5,31.0,under
2018,34.0,3.0,44.0,37.0,under
2018,16.0,23.0,46.5,39.0,under
2018,9.0,41.0,38.0,50.0,over
2018,42.0,28.0,55.5,70.0,over
2018,21.0,37.0,51.5,58.0,over
2018,17.0,19.0,46.5,36.0,under
2018,13.0,6.0,43.0,19.0,under
2018,24.0,9.0,47.5,33.0,under
2018,31.0,17.0,56.0,48.0,under
2018,45.0,35.0,57.0,80.0,over
2018,17.0,25.0,48.0,42.0,under
2018,14.0,38.0,46.5,52.0,over
2018,14.0,28.0,40.5,42.0,over
2018,52.0,21.0,51.0,73.0,over
2018,34.0,22.0,44.5,56.0,over
2018,14.0,51.0,53.5,65.0,over
2018,28.0,16.0,49.5,44.0,under
2018,31.0,12.0,48.5,43.0,under
2018,29.0,26.0,48.0,55.0,over
2018,26.0,14.0,49.5,40.0,under
2018,36.0,31.0,51.0,67.0,over
2018,10.0,41.0,38.0,51.0,over
2018,6.0,20.0,50.0,26.0,under
2018,20.0,27.0,45.5,47.0,over
2018,3.0,16.0,51.0,19.0,under
2018,34.0,10.0,47.0,44.0,under
2018,23.0,27.0,45.0,50.0,over
2018,27.0,24.0,49.0,51.0,over
2018,21.0,23.0,41.0,44.0,over
2018,19.0,22.0,50.0,41.0,under
2018,24.0,21.0,44.0,45.0,over
2018,25.0,20.0,44.0,45.0,over
2018,20.0,19.0,48.0,39.0,under
2018,38.0,10.0,50.0,48.0,under
2018,16.0,20.0,47.0,36.0,under
2018,22.0,23.0,46.5,45.0,under
2018,48.0,7.0,56.5,55.0,under
2018,38.0,35.0,53.5,73.0,over
2018,21.0,23.0,40.5,44.0,over
2018,54.0,51.0,63.5,105.0,over
2018,31.0,23.0,40.0,54.0,over
2018,16.0,23.0,43.0,39.0,under
2018,31.0,17.0,61.5,48.0,under
2018,34.0,17.0,42.0,51.0,over
2018,24.0,21.0,36.5,45.0,over
2018,27.0,30.0,46.5,57.0,over
2018,20.0,35.0,46.5,55.0,over
2018,24.0,17.0,47.5,41.0,under
2018,27.0,24.0,52.5,51.0,under
2018,45.0,10.0,43.0,55.0,over
2018,24.0,17.0,48.0,41.0,under
2018,13.0,27.0,46.5,40.0,under
2018,25.0,22.0,49.0,47.0,under
2018,27.0,9.0,54.5,36.0,under
2018,34.0,17.0,42.5,51.0,over
2018,13.0,10.0,51.5,23.0,under
2018,16.0,26.0,46.5,42.0,under
2018,10.0,24.0,45.0,34.0,under
2018,16.0,30.0,54.0,46.0,under
2018,17.0,20.0,41.0,37.0,under
2018,29.0,13.0,47.5,42.0,under
2018,6.0,0.0,45.5,6.0,under
2018,21.0,17.0,40.0,38.0,under
2018,24.0,10.0,49.5,34.0,under
2018,30.0,27.0,44.0,57.0,over
2018,33.0,40.0,53.5,73.0,over
2018,30.0,33.0,52.5,63.0,over
2018,43.0,16.0,45.5,59.0,over
2018,24.0,17.0,52.0,41.0,under
2018,26.0,22.0,40.5,48.0,over
2018,28.0,13.0,45.0,41.0,under
2018,30.0,9.0,37.5,39.0,over
2018,3.0,17.0,40.5,20.0,under
2018,23.0,27.0,37.0,50.0,over
2018,15.0,6.0,51.0,21.0,under
2018,26.0,20.0,47.5,46.0,under
2018,29.0,23.0,45.5,52.0,over
2018,34.0,20.0,50.5,54.0,over
2018,21.0,24.0,49.0,45.0,under
2018,27.0,24.0,48.5,51.0,over
2018,26.0,21.0,48.5,47.0,under
2018,34.0,33.0,49.5,67.0,over
2018,24.0,21.0,51.0,45.0,under
2018,20.0,14.0,45.5,34.0,under
2018,14.0,28.0,54.0,42.0,under
2018,16.0,40.0,40.5,56.0,over
2018,21.0,7.0,45.5,28.0,under
2018,28.0,29.0,54.0,57.0,over
2018,16.0,17.0,47.0,33.0,under
2018,22.0,29.0,44.0,51.0,over
2018,40.0,14.0,43.5,54.0,over
2018,20.0,12.0,45.0,32.0,under
2018,14.0,13.0,40.0,27.0,under
2018,24.0,17.0,46.5,41.0,under
2018,30.0,16.0,46.0,46.0,push
2018,23.0,0.0,46.5,23.0,under
2018,13.0,16.0,36.5,29.0,under
2018,23.0,30.0,52.5,53.0,over
2018,41.0,17.0,45.0,58.0,over
2018,0.0,17.0,42.0,17.0,under
2018,17.0,10.0,56.0,27.0,under
2018,26.0,23.0,44.0,49.0,over
2018,9.0,12.0,50.5,21.0,under
2018,10.0,22.0,42.5,32.0,under
2018,25.0,16.0,37.5,41.0,over
2018,9.0,31.0,43.0,40.0,under
2018,10.0,24.0,46.0,34.0,under
2018,26.0,18.0,44.0,44.0,push
2018,27.0,20.0,48.0,47.0,under
2018,9.0,27.0,42.5,36.0,under
2018,28.0,27.0,48.5,55.0,over
2018,7.0,17.0,39.5,24.0,under
2018,24.0,12.0,45.0,36.0,under
2018,31.0,28.0,53.0,59.0,over
2018,38.0,44.0,47.5,82.0,over
2018,32.0,30.0,46.5,62.0,over
2018,9.0,14.0,44.0,23.0,under
2018,38.0,31.0,54.5,69.0,over
2018,27.0,14.0,42.5,41.0,under
2018,26.0,24.0,41.0,50.0,over
2018,42.0,17.0,39.5,59.0,over
2018,9.0,23.0,43.5,32.0,under
2018,0.0,31.0,44.5,31.0,under
2018,20.0,3.0,39.5,23.0,under
2018,35.0,3.0,52.5,38.0,under
2018,48.0,32.0,49.5,80.0,over
2018,10.0,24.0,40.5,34.0,under
2018,38.0,3.0,46.5,41.0,under
2018,14.0,33.0,42.0,47.0,over
2018,35.0,36.0,38.5,71.0,over
2018,16.0,13.0,45.0,29.0,under
2018,27.0,24.0,39.5,51.0,over
2018,32.0,34.0,51.5,66.0,over
2018,17.0,33.0,42.5,50.0,over
2018,0.0,24.0,42.5,24.0,under
2018,24.0,22.0,43.0,46.0,over
2018,7.0,21.0,48.5,28.0,under
2018,17.0,23.0,43.0,40.0,under
2018,15.0,16.0,41.5,31.0,under
2018,31.0,13.0,54.0,44.0,under
2018,30.0,22.0,48.0,52.0,over
2018,41.0,28.0,47.5,69.0,over
2018,20.0,14.0,52.0,34.0,under
2018,31.0,37.0,56.0,68.0,over
2018,23.0,26.0,55.5,49.0,under
2018,3.0,13.0,55.5,16.0,under
